target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7
0.0,468.0,0.006268668711574277,0.006268668711574277,-0.017151603956250927,-0.016894367671691835,0.005527893778777271,0.023420272667825204,0,0.0156142170307816,0.01506022705719351,1.0367849682135752,75126,75680.0,74499.0,39.96666394231508,42.38633820345012,2.419674261135043,-633.4537601336779,-458.6491340401435,-174.80462609353435,13.65142478462558,18.14807029366539,1181.0,1.0158525617793528,75203.47894608273,75629.65053633391,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75125.0,76436.0,75092.0,76193.0
1.0,-438.0,-0.005830282861896796,-0.005830282861896796,0.00040183773792135113,-0.0228818881155477,-0.005393384115484956,-0.006232120599818147,0,0.014851892442204594,0.014140004738574446,1.0503456481657387,74687,75407.0,74501.0,45.82002862217343,45.895402238548684,0.07537361637525208,-613.7221437572007,-489.66373598355494,-124.05840777364574,38.23724320742213,26.68433841396067,906.0,1.0121609105918041,75278.65263072182,75593.16862063683,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,74687.0,74657.0,76416.0,74712.0
1.0,742.0,0.009934794542557635,0.009934794542557635,0.004046589018302793,0.010340624455844827,-0.012916143216080367,0.0058882055242548414,1,0.00824987649760317,0.012765177571243477,0.6462798070422405,75428,75705.0,74445.0,54.889435607463405,51.7019153305573,-3.187520276906106,-482.7788871231314,-488.28676621147025,5.507879088338825,83.30019880715706,45.06295559973491,1260.0,1.0169252468265162,75782.10175381454,75810.59250779377,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,75429.0,75125.0,76436.0,75092.0
1.0,1360.0,0.018030200585981593,0.018030200585981593,0.028144121466922023,0.022149750415973335,0.004618242712857823,-0.01011392088094043,1,0.012133946424135983,0.014114062783253648,0.859706139222572,76781,76893.0,75227.0,62.75442678960126,57.243104988901926,-5.511321800699335,-253.0338411890407,-441.2361812069844,188.2023400179437,154.27807486631016,91.9385056269631,1666.0,1.0221463038536696,76626.06783587635,76265.75750637671,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,76789.0,74687.0,74657.0,76416.0
0.0,1525.0,0.019859615309484324,0.019859615309484324,0.0382478887430564,0.048562668201962866,0.04898402025262194,-0.018388273433572078,1,0.005281799322422983,0.015152585321363368,0.34857413506698853,78268,78454.0,76677.0,61.60550573685976,56.5784337765237,-5.027071960336059,-81.71753635533969,-369.33245223665546,287.61491588131577,92.8909952606635,110.15642297804357,1777.0,1.0231751372641078,77140.37855725091,76611.8015961264,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,78314.0,75429.0,75125.0,76436.0
0.0,-145.0,-0.00185152080087847,-0.00185152080087847,0.017971324017763024,0.03632555118058045,0.04051913477537439,-0.019822844818641494,0,0.012041615580546694,0.013168756104951366,0.9144079732799613,78169,79021.0,77624.0,61.145176653417685,56.32101117157403,-4.824165481843657,49.20797354404931,-285.6243670805145,334.8323406245638,80.2229020979021,109.13065740829192,1397.0,1.0179970112336392,77465.58570483394,76885.29221501251,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,78169.0,76789.0,74687.0,74657.0
1.0,-53.0,-0.0006780181401834229,-0.0006780181401834229,-0.0025282835763720257,0.01728112099389234,0.04591160442915099,0.0018502654361886028,0,0.012210275231748186,0.01327143246365334,0.9200419973645377,78116,78944.0,77820.0,67.90532976991028,61.09721979177186,-6.808109978138418,257.1614872994978,-177.06719620451202,434.22868350400984,109.24388111888112,94.11925949248223,1124.0,1.014443587766641,78125.05713655596,77350.51181228297,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,78116.0,78314.0,75429.0,75125.0
0.0,1328.0,0.01700035844129233,0.01700035844129233,0.016310813749696118,0.014429093137880766,0.05322886422993811,0.0006895446915962111,1,0.010561687507310789,0.013200879028283822,0.80007456205618,79447,80002.0,78116.0,55.880494449963365,54.09397834985602,-1.7865161001073417,300.69017770845676,-81.51572142191824,382.205899130375,57.738219895287955,82.40166770402372,1886.0,1.0241435813405704,78078.0380910373,77465.69148277698,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,79444.0,78169.0,76789.0,74687.0
1.0,-1460.0,-0.01837772519007097,-0.01837772519007097,-0.0016897946643453787,-0.002366667093093189,0.01556212478349761,-0.01668793052572559,0,0.01768904288741118,0.014979149892636122,1.1809110005706842,77980,79447.0,77857.0,59.454461409499636,56.471454412200465,-2.983006997299171,382.899947371232,11.367412336711826,371.53253503452015,58.73684210526316,75.2396477064774,1590.0,1.020422055820286,78262.02539402487,77677.38394045389,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,77984.0,78116.0,78314.0,75429.0
1.0,646.0,0.008283750512925625,0.008283750512925625,-0.010246211167614927,0.006579958011162956,0.004035038435018068,0.018529961680540552,0,0.018431957491749973,0.012081423045282156,1.5256445720562468,78634,78688.0,77005.0,59.6026334643903,56.568947172454806,-3.0336862919354957,445.0198529774352,98.09790046485654,346.9219525125787,55.08842175508842,57.1878279185465,1683.0,1.0218557236543082,78393.35026268325,77855.31413309863,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,78630.0,79444.0,78169.0,76789.0
1.0,26.0,0.0003306625969732302,0.0003306625969732302,0.008617152236356285,-0.009918936609435547,0.006230091212628963,-0.008286489639383054,0,0.013687522710183636,0.012172141797951905,1.124495831332388,78676,79461.0,78530.0,66.6831589473505,61.38375398969103,-5.299404957659476,595.831518589388,197.64462408976289,398.1868944996251,99.93326659993326,71.2528434867616,931.0,1.0118553419075513,78928.90017512217,78245.25701798979,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,78656.0,77984.0,78116.0,78314.0
0.0,1344.0,0.01708706265256299,0.01708706265256299,0.017423375302047628,0.025851456709068632,0.02411797839111074,-0.000336312649484638,1,0.008381794307204494,0.012132820250560188,0.6908364365504793,80000,80107.0,78676.0,60.81252971819829,57.99396533147615,-2.8185643867221444,654.7086751960305,289.0574343110165,365.65124088501403,75.3384912959381,76.78672655031993,1431.0,1.018188520006101,79066.60011674812,78444.66483290073,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,80000.0,78630.0,79444.0,78169.0
0.0,-658.0,-0.008225000000000038,-0.008225000000000038,0.008721521562245815,0.009055068040188186,-0.0012839232667035683,-0.016946521562245853,0,0.01287553766530082,0.012968657158981918,0.9928196502891895,79350,80000.0,78967.0,54.881309788346414,54.45986425661637,-0.4214455317300434,636.1000807972887,358.46596360827095,277.63411718901773,52.19213410702773,75.82129733429969,1033.0,1.013081413755113,78919.06674449875,78477.27122691878,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,79342.0,78656.0,77984.0,78116.0
1.0,-718.0,-0.00904943157470195,-0.00904943157470195,-0.017199999999999993,-0.00040683482506098656,0.008206811653672652,0.008150568425298044,0,0.014857638516043313,0.012805590342024211,1.1602462767596804,78625,79557.0,78091.0,69.02518353958882,64.22921080616291,-4.795972733425913,852.6306683105504,457.2989045487269,395.3317637618235,148.5170857511283,92.01590371803137,1466.0,1.0187729699965424,79816.71116299917,79047.22191293354,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,78624.0,80000.0,78630.0,79444.0
1.0,2988.0,0.03800366300366309,0.03800366300366309,0.028610319881021473,0.02014999999999989,0.0379244563143839,0.009393343122641618,1,0.02693127884056063,0.016344663579289397,1.6477108084797607,81624,81778.0,78625.0,74.10227575428817,68.30021237872305,-5.802063375565126,1145.061975697754,594.8515187785324,550.2104569192215,140.54787089774885,113.75236358530162,3153.0,1.0401017488076312,80968.80744199945,79815.54520149107,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,81612.0,79342.0,78656.0,77984.0
0.0,1661.0,0.020352399156986722,0.020352399156986722,0.059129527879527854,0.049545007688235776,0.058698637103336004,-0.03877712872254113,1,0.023769828477716647,0.01692133382821154,1.4047254618951597,83275,85442.0,81623.0,71.56007431038827,66.72469082941912,-4.835383480969156,1335.5986185145302,743.0009387257321,592.5976797887981,66.14066113453951,118.4018725944722,3819.0,1.046788282714431,81630.20496133297,80385.9915284927,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,83273.0,78624.0,80000.0,78630.0
0.0,-320.0,-0.0038427821742942347,-0.0038427821742942347,0.01643140714600788,0.055059523809523725,0.036912499999999904,-0.020274189320302116,0,0.021008327273846807,0.0170986001142733,1.2286577341679454,82972,83430.0,81892.0,66.49918713731049,63.60879092143048,-2.8903962158800027,1419.322784612974,878.2653079031807,541.0574767097933,57.556794993878384,88.0817756753889,1538.0,1.0187808332926294,81860.80330755531,80737.99306876675,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,82953.0,81612.0,79342.0,78656.0
1.0,-631.0,-0.007606717056646506,-0.007606717056646506,-0.011420268274230594,0.008699701024359241,0.037558922134556694,0.003813551217584088,0,0.015172816618872454,0.017135198153541233,0.8854765776803565,82324,83805.0,82030.0,77.27755307851741,72.00304102172228,-5.274512056795132,1768.8465867173218,1056.3815636660088,712.465023051313,108.73350564549041,77.47698725796943,1775.0,1.0216384249664756,83268.53553837021,81709.99432899099,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,82322.0,83273.0,78624.0,80000.0
1.0,3762.0,0.0456985981876048,0.0456985981876048,0.03774426482465976,0.03375643966231556,0.09488196988196984,0.007954333362945043,1,0.029748871707595752,0.019745546066062634,1.5066117497113025,86053,87333.0,82324.0,77.28629444430106,72.010433796416,-5.275860647885068,2022.8513138734997,1249.675513707507,773.1758001659928,85.70280202113,83.99770088683292,5009.0,1.0608449540838638,84208.35702558015,82505.99536008354,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,86084.0,82953.0,81612.0,79342.0
0.0,4.0,4.6466242275000624e-05,4.6466242275000624e-05,0.045747187872014816,0.03779248490108866,0.05484487575356556,-0.045700721629739816,1,0.028821707672775903,0.020000060709564706,1.4410810092687563,86084,86573.0,85433.0,61.30682509390447,61.48112407129735,0.1742989773928798,2006.634489692471,1401.0673089045,605.5671807879712,36.007005253940456,76.81443764018695,1140.0,1.0133437898704247,84031.9046837201,82719.26893097744,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,86088.0,82322.0,83273.0,78624.0
0.0,-2409.0,-0.02798299414552552,-0.02798299414552552,-0.027937828167836076,0.016484050436092357,0.004875529883635821,-4.516597768944308e-05,0,0.03719037700250492,0.023161910474795384,1.6056696636909638,83700,86085.0,83679.0,57.12585098060947,58.578697294207025,1.4528463135975542,1910.5941346823383,1502.9726740600677,407.62146062227066,18.91196471236905,46.87392399581316,2406.0,1.0287527336607751,83661.60312248007,82755.94730716337,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,83679.0,86084.0,82953.0,81612.0
1.0,-758.0,-0.009058425650402158,-0.009058425650402158,-0.036787937923984715,-0.03674318107894614,-0.0003857606114305856,0.027729512273582557,0,0.014298537213850566,0.02330277620359645,0.6135980146281366,82922,84749.0,82607.0,58.94987669201262,59.7634301190824,0.8135534270697775,1848.5956327834429,1572.0972658047428,276.4983669787,25.080143315104657,26.666371093804713,2142.0,1.0259300059317007,83561.06874832005,82865.77506949731,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,82921.0,86088.0,82322.0,83273.0
1.0,439.0,0.005294195680225711,0.005294195680225711,-0.0038121870481243603,-0.03168850478580054,0.012609023104394934,0.009106382728350071,0,0.01669085774950904,0.022914385717858064,0.7284008375795653,83420,84278.0,82922.0,67.34484398872954,65.47543812991081,-1.8694058588187232,1967.0572551386285,1651.08926367152,315.9679914671085,67.75803553603514,37.25004785450293,1356.0,1.016352717011167,84280.04583221336,83384.3614204978,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,83360.0,83679.0,86084.0,82953.0
1.0,2358.0,0.028286948176583504,0.028286948176583504,0.03373090049565253,0.02436692599098933,-0.004251661168161336,-0.005443952319069023,1,0.01883853034207844,0.023374404264828556,0.8059469721084939,85714,85718.0,83420.0,67.49075162590815,65.57809817088452,-1.91265345502363,2041.1219762984983,1729.095806196916,312.02617010158224,79.60161371659102,57.479930855910254,2298.0,1.0275473507552146,84774.69722147558,83817.02298040729,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,85718.0,82921.0,86088.0,82322.0
0.0,46.0,0.0005366434121187869,0.0005366434121187869,0.02883877159309023,0.03428564537330714,-0.003763590744354617,-0.028302128180971442,1,0.014840150411766971,0.021085128048994883,0.7038207393041843,85760,86167.0,84944.0,55.801450348435424,57.85701476937301,2.0555644209375856,1922.9661655115196,1767.869878059837,155.09628745168266,34.831460674157306,60.73036997559447,1223.0,1.0143977208513844,84465.46481431705,83822.47334760596,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,85764.0,83360.0,83679.0,86084.0
1.0,-1917.0,-0.022352035819224847,-0.022352035819224847,-0.021827387479875893,0.005842130518234123,0.0020076721758146565,-0.0005246483393489543,0,0.025358357437617222,0.02197483857554847,1.1539724103290394,83845,85760.0,83846.0,57.41592326707461,58.871700565739935,1.4557772986653248,1838.234790501665,1781.9428605482026,56.291929953462386,45.30898876404494,53.24735438493107,1914.0,1.02282756482122,84383.6432095447,83894.7509207685,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,83847.0,85718.0,82921.0,86088.0
1.0,373.0,0.004448578959294958,0.004448578959294958,-0.018002891656172748,-0.01747590937726029,0.01566551295811669,0.022451470615467706,0,0.014476808057413781,0.02193230124807612,0.6600679013873965,84222,84954.0,83667.0,63.02519264402049,62.464691086682464,-0.5605015573380285,1860.747419305888,1797.7037722997395,63.043647006148376,82.43451463790447,54.19165469203555,1287.0,1.0153824088350245,84788.0954730298,84204.25075335606,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,84220.0,85764.0,83360.0,83679.0
0.0,1377.0,0.016350035620992687,0.016350035620992687,0.02087134900473475,-0.0019472039550394449,0.0268354126679462,-0.004521313383742065,0,0.01982325215893604,0.02210670375360281,0.8967077308260112,85595,85772.0,84222.0,61.073171289388256,61.22237338679831,0.14920209741005408,1833.4881123085506,1804.860640301502,28.62747200704871,68.43829632326174,65.39393324173703,1550.0,1.0184037424900858,84958.7303153532,84403.4778891095,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,85597.0,83847.0,85718.0,82921.0
0.0,-297.0,-0.003469747771534082,-0.003469747771534082,0.01282355734979812,0.01732918291650276,-0.004876455353601372,-0.016293305121332202,0,0.009976375282077682,0.016620261301496495,0.6002538167784044,85302,85595.0,84032.0,48.38152851231453,52.72112376779908,4.3395952554845465,1612.8662836091244,1766.4617689630263,-153.59548535390195,-24.12,42.25093698705539,1563.0,1.0186000571210967,84327.1535435688,84159.93645472596,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,85300.0,84220.0,85764.0,83360.0
1.0,-2236.0,-0.02621336459554513,-0.02621336459554513,-0.029592158603689356,-0.01372595582996916,-0.031481740590457497,0.003378794008144226,0,0.021298430920129924,0.018447480799501027,1.1545441435399684,83124,85786.0,83035.0,53.355970023011665,55.74033686464231,2.3843668416306443,1503.0017023362743,1713.769755637676,-210.76805330140178,38.1315885132679,27.483294945509865,2751.0,1.033130607575119,84246.1023623792,84146.12982659397,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,83064.0,85597.0,83847.0,85718.0
1.0,1020.0,0.012279687951459062,0.012279687951459062,-0.01425556858147714,-0.01767585312569364,0.0028265769794983964,0.026535256532936202,0,0.01935213996012045,0.016811029218220603,1.1511573568110671,84084,84831.0,83124.0,60.26541984410906,60.13737585921216,-0.12804398489689817,1530.3043614263443,1677.0766767954096,-146.77231536906538,97.60087241003272,37.20415364110019,1707.0,1.020535585390501,84737.40157491947,84432.28803994051,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,84084.0,85300.0,84220.0,85764.0
0.0,1636.0,0.01945673374244805,0.01945673374244805,0.03197534431281901,0.0049237983587338,0.017810496319164093,-0.012518610570370958,1,0.024559393867636937,0.01739697121928442,1.4117051501707965,85728,85720.0,83497.0,50.3940928095894,53.41949002666462,3.0253972170752164,1380.8542583040253,1617.832193097133,-236.9779347931078,27.699018538713194,54.47715982067126,2223.0,1.0266237110315342,84423.93438327964,84316.78112358769,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,85720.0,83064.0,85597.0,83847.0
1.0,-1923.0,-0.02243350443303782,-0.02243350443303782,-0.003413253413253381,0.008824520851391737,-0.0210287743729336,-0.01902025101978444,0,0.02240278169561379,0.019189743355684772,1.167435190787853,83802,88377.0,82783.0,61.723973707629845,60.96320989132959,-0.7607638163002548,1494.443445221812,1593.154443522069,-98.71099830025696,73.34644261708974,66.2154445219452,5594.0,1.0675742604157858,85244.62292218643,84783.91182838992,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,83797.0,84084.0,85300.0,84220.0
1.0,3089.0,0.03686289485303762,0.03686289485303762,0.013602426504899734,0.03332381903810466,0.01859320046893309,0.023260468348137886,1,0.030479035054991534,0.020692901445549215,1.472922254773856,86889,86990.0,83802.0,63.36351600661214,62.11403342937151,-1.2494825772406273,1609.324506821562,1596.3884561819677,12.936050639594214,82.96388988201645,61.336450345939774,3188.0,1.0380420515023507,85971.0819481243,85263.92785959174,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,86886.0,85720.0,83064.0,85597.0
1.0,538.0,0.006192021729622743,0.006192021729622743,0.04328317242860713,0.019878674755016368,0.05248964653760946,-0.03709115069898439,1,0.02965407834383959,0.02073946110083258,1.4298384224963847,87428,88028.0,86213.0,66.36147731401519,64.21519194162147,-2.14628537239372,1760.364375518533,1629.183640049281,131.1807354692521,100.75080443332142,85.68704564414251,1815.0,1.0210525094823286,86787.05463208286,85837.57733966596,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,87424.0,83797.0,84084.0,85300.0
1.0,995.0,0.011381314055636915,0.011381314055636915,0.017643809129203714,0.055157105862978284,0.05155558726987297,-0.006262495073566798,1,0.016416161614558885,0.018987585691776106,0.8645734050153119,88418,89017.0,87094.0,69.66995724791578,66.58033769823794,-3.0896195496778347,1952.6906045487121,1693.8850329491672,258.8055715995449,109.31985883862689,97.6781843846549,1923.0,1.0220795921647874,87724.03642138858,86521.2905506358,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,88419.0,86886.0,85720.0,83064.0
0.0,1179.0,0.013334238116242014,0.013334238116242014,0.024867313323572393,0.031213313997652037,0.045240317312179146,-0.011533075207330379,1,0.003691294311046964,0.01914096336344488,0.19284788549862344,89587,89598.0,88347.0,64.0828401546583,63.04449465616412,-1.0383454984941807,2007.0124010305153,1756.5105065654373,250.50189446507807,86.36830520909758,98.81298949368197,1251.0,1.0141600733471425,88039.0242809257,86911.78317779292,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,89598.0,87424.0,83797.0,84084.0
0.0,-929.0,-0.010368535011942237,-0.010368535011942237,0.002827446589533933,0.014240940702781923,0.05814050622337308,-0.01319598160147617,0,0.013157325594607798,0.019455912980724112,0.6762635918264734,88676,89587.0,88066.0,58.644003448510205,59.54378750525009,0.8997840567398825,1950.517940712467,1795.3119933948433,155.20594731762367,67.49482401656314,87.72766268809585,1521.0,1.017271137555924,87930.68285395046,87057.64078183057,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,88669.0,88419.0,86886.0,85720.0
0.0,-955.0,-0.010770393260327693,-0.010770393260327693,-0.021027255072657902,-0.007973399382485646,0.009529728609902532,0.010256861812330209,0,0.013802271539003196,0.019887130808034656,0.6940303089587414,87719,89565.0,87541.0,48.49183692765694,52.641474519026325,4.149637591369384,1716.9850394295354,1779.646602601782,-62.66156317224659,-17.518463810930577,45.44822180491004,2024.0,1.023120594921237,87160.45523596698,86796.25154877047,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,87714.0,89598.0,87424.0,83797.0
1.0,-2094.0,-0.023873041931732675,-0.023873041931732675,-0.03438631314213536,-0.044398312462331724,-0.020635065885798,0.010513271210402686,0,0.007683451908752959,0.019515817781264915,0.39370381476553,85620,88570.0,85620.0,48.59224275504917,52.70069068598083,4.108447930931661,1516.126099228597,1726.9425019271453,-210.81640269854825,0.5279034690799397,16.83475455823749,2950.0,1.0344545666900258,86653.97015731131,86586.20581263039,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,85620.0,88669.0,88419.0,86886.0
0.0,21.0,0.00024526979677652605,0.00024526979677652605,-0.023633627471099206,-0.03414947726939521,-0.03141858650290097,0.02387889726787573,0,0.012074195593823564,0.019263549600795488,0.6267897580685213,85644,86233.0,84030.0,48.01065969563245,52.311588735323106,4.300929039690658,1332.226632128397,1647.9993279673959,-315.77269583899897,26.84985632183908,3.2864319933294674,2203.0,1.026216827323575,86277.64677154088,86393.25930124304,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,85641.0,87714.0,89598.0,87424.0
0.0,-116.0,-0.0013544914235004146,-0.0013544914235004146,-0.0011095538425601736,-0.02495610734888387,-0.0454586039866961,-0.000244937580940241,0,0.013486643476586006,0.0182667755785324,0.738315496273785,85531,86227.0,85009.0,44.83114813528402,50.20880369302737,5.377655557743353,1124.223042438738,1543.2440708616646,-419.0210284229265,15.907863955371603,14.428541248763528,1218.0,1.014327894693503,85823.09784769392,86124.3030646534,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,85525.0,85620.0,88669.0,88419.0
1.0,-611.0,-0.0071441099093831895,-0.0071441099093831895,-0.008488924697282796,-0.008245736977341767,-0.04234850962568659,0.0013448147878996064,0,0.0038876267528268524,0.01676594932145177,0.2318763273280741,84898,85941.0,84071.0,51.14042637132364,53.683911465207885,2.543485093884243,1032.9242409162107,1441.180104872574,-408.2558639563633,35.103884372177056,25.953868216462567,1870.0,1.0222431040430113,85873.06523179595,86096.79341653461,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,84914.0,85641.0,87714.0,89598.0
1.0,1059.0,0.012471441693949092,0.012471441693949092,0.005238234434375988,0.0038766478672598303,-0.019848598855370825,0.0072332072595731045,1,0.010078409046762984,0.012191998616866666,0.8266412557511532,85975,85973.0,84267.0,62.669241131545995,60.76297841512704,-1.9062627164189578,1152.4032512228878,1383.424734142637,-231.02148291974913,98.7885462555066,49.93343152768508,1706.0,1.0202451730808026,86753.71015453064,86536.46734080104,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85973.0,85525.0,85620.0,88669.0
0.0,2542.0,0.029567422330266435,0.029567422330266435,0.04240761240784785,0.03496053785442843,0.03381219341275399,-0.012840190077581415,1,0.018370170648831567,0.015510831509740641,1.1843446714829755,88472,88516.0,85975.0,58.89312832473541,58.43955401733471,-0.45357430740070015,1183.8993048680277,1343.5196482877152,-159.62034341968752,86.29068212215782,73.39437091661381,2541.0,1.0295551032276824,87136.14010302043,86784.56418792813,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,88515.0,84914.0,85641.0,87714.0
0.0,-614.0,-0.006936677399310809,-0.006936677399310809,0.02242564526072144,0.03517676708198891,0.02638922945785316,-0.029362322660032247,0,0.01826424986014305,0.015274234101164883,1.1957555278500107,87896,88484.0,87047.0,55.05195007565701,56.06325445871053,1.0113043830535204,1144.668015788091,1303.7493217877904,-159.08130599969945,71.94600674915635,85.67507837560692,1437.0,1.016508323089825,87180.42673534695,86872.64342648665,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,87901.0,85973.0,85525.0,85620.0
1.0,-632.0,-0.007189906826998604,-0.007189906826998604,-0.014076710162119421,0.01507450013376288,0.020391698333820596,0.006886803335120817,0,0.02114913185367777,0.01457420527119327,1.45113448453208,87269,87896.0,86254.0,56.111804794877735,56.687475965109385,0.5756711702316508,1117.47919367945,1266.4952961661224,-149.01610248667248,76.62542182227222,78.28737023119545,1642.0,1.0190367982934125,87279.2844902313,86982.52643985272,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,87269.0,88515.0,84914.0,85641.0
0.0,208.0,0.002383435125875133,0.002383435125875133,-0.004823608377606647,-0.011726825961701381,0.03018347975598834,0.00720704350348178,0,0.0054555399789543435,0.014369103814124502,0.3796715542963558,87479,87656.0,87222.0,48.41254402405274,51.924574562513804,3.5120305384610617,983.9668208743242,1209.9896011077628,-226.02278023343865,46.19910567192281,64.92351141445045,434.0,1.004975808855564,86929.52299348752,86845.70345078858,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,87477.0,87901.0,85973.0,85525.0
0.0,-1247.0,-0.014255175646169849,-0.014255175646169849,-0.011905716806655309,-0.01901002263910534,0.002989310597513173,-0.00234945883951454,0,0.008350751144432095,0.014664591542627652,0.5694499652552736,86237,87479.0,85763.0,44.638466388644076,49.47274965140118,4.834283262757104,813.665482398821,1130.7247773659744,-317.0592949671534,-7.845986196876135,38.326180432439614,1716.0,1.0200086284295091,86468.68199565835,86609.5755506452,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,86230.0,87269.0,88515.0,84914.0
1.0,-683.0,-0.007920677258494768,-0.007920677258494768,-0.022062942259108098,-0.019732092724793482,-0.0335310399367339,0.01414226500061333,0,0.008397856574515321,0.012711066166998315,0.6606728707241443,85547,87147.0,84905.0,57.4463907057399,56.98040622905214,-0.46598447668775833,857.9517216855456,1076.1701662298888,-218.21844454434313,83.43112601285276,40.59474849596646,2242.0,1.0264059831576469,86942.78799710557,86842.56181416425,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,85547.0,87477.0,87901.0,85973.0
1.0,2344.0,0.02740014261166368,0.02740014261166368,0.019262437666705212,0.004732672588223297,-0.00011376434852850004,0.008137704944958468,1,0.02244568156418597,0.015390598297427551,1.4584021446351203,87891,88018.0,85377.0,63.029317483501536,60.63512215752037,-2.3941953259811655,991.3617186003685,1059.2084767039846,-67.84675810361614,139.60809508512688,71.73107830036781,2641.0,1.0309333895545638,87712.19199807038,87280.45966613438,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,87891.0,86230.0,87269.0,88515.0
1.0,1360.0,0.015473711756607722,0.015473711756607722,0.04329783627713413,0.03503421083149716,0.022711386632137343,-0.027824124520526405,1,0.017968015595452535,0.015811994662549456,1.136353507505893,89249,89483.0,87153.0,64.78358942934477,61.81421368694539,-2.9693757423993787,1121.2030356293399,1071.6073884890557,49.5956471402842,104.95849716033203,109.33257275277053,2330.0,1.0267345931866947,88378.1279987136,87722.19427229176,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,89251.0,85547.0,87477.0,87901.0
0.0,459.0,0.0051427995204536,0.0051427995204536,0.020696089474462775,0.048663307889230456,0.02552670987802519,-0.015553289954009175,1,0.011138198702748,0.015285180238777092,0.728692663661984,89709,89910.0,88475.0,63.26783283672542,60.93210117119825,-2.3357316655271703,1193.7202722118382,1096.0299652336123,97.69030697822586,91.8881118881119,112.15156804452359,1435.0,1.016219270980503,88753.41866580905,88046.1589500569,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,89710.0,87891.0,86230.0,87269.0
1.0,-206.0,-0.0022962880392375373,-0.0022962880392375373,0.0028347021321890598,0.01835227725250599,0.03796822451582971,-0.005130990171426597,0,0.008924130808246852,0.015262371630514455,0.584714553169745,89511,90246.0,89258.0,64.69341595728,61.831890483327136,-2.8615254739528595,1262.1400983409985,1129.2519918550895,132.88810648590902,92.02396554952256,96.29019153265547,988.0,1.0110690358287213,89108.94577720603,88368.67550459201,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,89504.0,89251.0,85547.0,87477.0
