ds,close,target,delta,return,return_1d,return_2d,return_3d,return_5d,momentum_aceel,momentum_consistency,vol_3d,vol_10d,vol_regime,open,high,low,rsi_9,rsi_14,rsi_divergence,adx,bb_upper,bb_lower,bb_position,z_score,macd,macd_signal,macd_hist,stoch_k,stoch_d,volatilidade,volatilidade_relativa,ema_5,ema_10,ema_cross,target_lag1,target_lag2,target_lag3,target_lag4,target_lag5,target_lag6,target_lag7,close_lag1,close_lag3,close_lag5,close_lag7,daily_return
2015-08-11,49072,0.0,776.0,0.015974638203264835,0.015974638203264835,-0.013157105436803929,-0.018573388748583164,-0.015656787267142702,0.029131743640068763,0,0.02232969922332518,0.01572183238439175,1.4202987716300524,49340,49512.0,48578.0,40.17719588392566,39.7142169692609,-0.4629789146647596,31.55969054197393,53427.21383780711,47809.28616219289,0.2247650576364985,-1.1009397694540053,-859.6102072131689,-835.8242989438949,-23.785908269274046,35.924818453652286,23.044456384774183,934.0,1.0192268104903455,49376.61753061253,49716.798693476296,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,49353.0,50011.0,50058.0,50865.0,-0.0057
2015-08-12,48388,0.0,-281.0,-0.00569367616963512,-0.00569367616963512,0.010190007616773356,-0.01877586930875208,-0.019697151304486793,-0.015883683786408476,0,0.02232737608320718,0.014721560077036946,1.5166447011301454,49064,49340.0,48306.0,38.00078604717029,38.286828127052694,0.2860420798824066,32.15962969127087,53010.838446023474,47808.96155397653,0.11131336977788772,-1.5547465208884488,-869.2198752243785,-842.5034141999917,-26.71646102438683,30.074597565763643,22.91983364836862,1034.0,1.0214052084627168,49047.078353741694,49475.19893102606,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49072.0,48577.0,50287.0,50138.0,-0.0139
2015-08-13,48010,0.0,-684.0,-0.013938702314965745,-0.013938702314965745,-0.019553016027394454,-0.003890730180949875,-0.03776323900809353,0.005614313712428709,0,0.015450481356361309,0.014344532450371815,1.0770989859596871,48390,49064.0,48028.0,33.09187918663612,34.990149887163696,1.8982707005275756,32.91627965924885,52654.73760184063,47713.662398159366,0.059974315229983366,-1.7601027390800652,-921.4072803588133,-858.284187431756,-63.123092927057314,14.365522745411013,26.78831292160895,1036.0,1.0215707503956026,48701.38556916113,49208.799125384954,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48388.0,49353.0,50011.0,50058.0,-0.0078
2015-08-14,47508,0.0,-378.0,-0.007811854178721989,-0.007811854178721989,-0.021641669383762663,-0.02721212489615621,-0.04001119753654192,0.013829815205040674,0,0.004281849333717582,0.014369613767002685,0.29797943098165264,48010,48606.0,47722.0,30.631779741320912,33.28450111409768,2.6527213727767673,33.82307185065444,52184.19871282773,47678.20128717226,-0.03777216697976769,-2.1510886679190713,-981.94832677058,-883.0170152995207,-98.9313114710593,12.570929725010913,19.00368334539516,884.0,1.0185239512174677,48303.59037944075,48899.56292076951,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48010.0,49072.0,48577.0,50287.0,-0.0105
2015-08-17,47217,0.0,-502.0,-0.010456154967715015,-0.010456154967715015,-0.01818632718855917,-0.03187153570264101,-0.022006299277435803,0.007730172220844156,0,0.00307296628610137,0.011916439002877113,0.25787622337171623,47509,48186.0,47508.0,27.569628818474612,31.115231931601983,3.5456031131273704,34.88714006049617,51890.10178372416,47488.89821627584,-0.06177815047838797,-2.2471126019135497,-1058.2360602639092,-918.0608242923985,-140.1752359715107,0.0,8.978817490140614,678.0,1.014271280626421,47941.39358629383,48593.64238972051,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47508.0,48388.0,49353.0,50011.0,-0.0061
2015-08-18,47451,1.0,-291.0,-0.006125284162667333,-0.006125284162667333,-0.016517392209956294,-0.02420021492932134,-0.04328004376633643,0.010392108047288962,0,0.002183013475745772,0.011617417830838682,0.18790866503491993,47220,47788.0,47217.0,25.8823025596092,29.89876959716331,4.016467037554108,36.0261542901116,51741.695094177885,47199.00490582211,0.05547265689036513,-1.778109372438539,-1129.1596570434194,-960.2805908426027,-168.87906620081674,0.0,4.190309908336943,571.0,1.0120931020606985,47777.92905752922,48385.88922795314,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47217.0,48010.0,49072.0,48577.0,0.005
2015-08-19,46588,0.0,234.0,0.0049558421754876125,0.0049558421754876125,-0.0011997979287698968,-0.011643407623411761,-0.033033094228888116,0.006155640104257509,0,0.007948558137530759,0.012064712668802088,0.6588269738147006,47451,48084.0,46676.0,29.770625583355198,32.1943834912873,2.4237579079320994,37.29189252335992,51505.702212691154,47032.69778730884,-0.09941814159301461,-2.3976725663720564,-1153.1919946109192,-998.8628715962661,-154.32912301465308,32.45393634840871,10.817978782802875,1408.0,1.0301653954923302,47381.28603835282,48059.000277416206,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47451.0,47508.0,48388.0,49353.0,-0.0182
2015-08-20,46649,1.0,-863.0,-0.018187182567279914,-0.018187182567279914,-0.01332147319821253,-0.019365159552075406,-0.03719930561296192,-0.004865709369067384,0,0.011574975509619046,0.012148249828464085,0.9528101309291629,46588,47451.0,45977.0,24.448953066705826,28.489023642009727,4.040070575303901,38.805862557904405,51450.14630482694,46655.45369517306,-0.0013460081174063673,-2.005384032469627,-1227.7222648462994,-1044.634750246273,-183.08751460002645,23.240775960441233,18.564904102949953,1474.0,1.0320595080148771,47137.190692235214,47802.636590613256,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46588.0,47217.0,48010.0,49072.0,0.0013
2015-08-21,45720,0.0,61.0,0.0013093500472225461,0.0013093500472225461,-0.01690164590841081,-0.012029565622551197,-0.02834826077900432,0.018210995955633358,0,0.012443279866887952,0.012462216703595205,0.9984804600050174,46649,46781.0,46030.0,25.507822510580795,29.110090596814842,3.602268086234048,40.571398233656346,51490.86114641352,46298.938853586485,-0.11150761142675922,-2.4460304457070388,-1267.2576929241986,-1089.1593387818582,-178.09835414234044,30.42100497962879,28.70523909615955,751.0,1.0163154464479687,46664.79379482348,47423.97539231994,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46649.0,47451.0,47508.0,48388.0,-0.0199
2015-08-24,44336,0.0,-929.0,-0.01991468198675217,-0.01991468198675217,-0.018631407229329433,-0.03647973699184426,-0.03763576660772927,-0.0012832747574227366,0,0.011786705604280105,0.010978559864539108,1.0736112704865162,45715,46649.0,45677.0,20.568724065358182,25.480598158712155,4.911874093353973,42.21082421828315,51668.90427690438,45768.295723095616,-0.2427369499322385,-2.9709477997289517,-1357.8993224106089,-1142.9073355076084,-214.99198690300045,1.7864561695056087,18.48274570319185,972.0,1.0212798563828622,45888.529196548996,46862.52532098904,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45720.0,46588.0,47217.0,48010.0,-0.0303
2015-08-25,44545,1.0,-1384.0,-0.030271216097987774,-0.030271216097987774,-0.04958305644279615,-0.048338627972868586,-0.0610161594341021,0.019311840344808373,0,0.016098910380459318,0.010425060192286666,1.5442510722739657,44338,45715.0,42749.0,15.529140824395157,21.23320102370964,5.704060199314483,43.90708309391022,52040.35938438043,44956.84061561957,-0.05814068248620103,-2.2325627299448048,-1523.8447663397092,-1219.0948216740287,-304.74994466568046,29.746954076850983,20.6514717419951,2966.0,1.0693817399237409,45440.68613103267,46441.15708080922,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44336.0,46649.0,47451.0,47508.0,0.0047
2015-08-26,46038,1.0,209.0,0.004714002165283393,0.004714002165283393,-0.025699912510936174,-0.04510278891294561,-0.061242123453667974,0.030413914676219567,0,0.0179712519448267,0.011440811948850686,1.5708021445656264,44546,45588.0,44338.0,18.904699614445406,23.312107411164448,4.407407796719042,46.306755101777384,52158.45754956539,44333.04245043461,0.21787439106645878,-1.1285024357341653,-1619.8208860409868,-1299.2400345474205,-320.58085149356634,38.19651212250106,23.24330745628586,1250.0,1.0281925210880059,45639.790754021786,46367.85579338936,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,44545.0,45720.0,46588.0,47217.0,0.0335
2015-08-27,47715,1.0,1493.0,0.03351666853743396,0.03351666853743396,0.03838866835077592,0.006955380577427839,-0.011805615179874662,-0.004871999813341965,1,0.03194383955563262,0.017608235045708687,1.8141420461909197,46038,46039.0,44540.0,38.617536317007435,36.25511694039878,-2.3624193766086563,48.535021966225464,51947.89816008094,44122.90183991906,0.459054293843633,-0.16378282462546812,-1557.4566392423658,-1350.8833554864098,-206.57328375595603,81.57242063492063,49.838628944757524,1499.0,1.0336551414458914,46331.52716934786,46612.791103682204,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,46038.0,44336.0,46649.0,47451.0,0.0364
2015-08-28,47154,0.0,1677.0,0.036426430340153804,0.036426430340153804,0.07116399146930075,0.07621346084446046,0.02285150807091263,-0.03473756112914694,1,0.017529681517549408,0.021826812188827684,0.8031260527601088,47697,47997.0,46038.0,53.04172385405183,47.06269195660191,-5.9790318974499215,49.92248095815223,51740.68673280171,44111.913267198295,0.39876485342209383,-0.40494058631162494,-1357.0691907335713,-1352.1205225358422,-4.948668197729148,94.6265243902439,71.46515238255517,1959.0,1.0425518050306268,46605.684779565236,46711.19272119454,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,47715.0,44545.0,45720.0,46588.0,-0.0118
2015-08-31,46626,0.0,-561.0,-0.011757309022319973,-0.011757309022319973,0.02424084451974462,0.05856998540801439,0.031364829396325566,-0.03599815354206459,0,0.027018118910527616,0.021897163951096994,1.2338638451475847,47151,47872.0,46847.0,48.732053264650915,44.35358506404315,-4.378468200607763,48.851865719341525,51306.14678902129,44175.35321097871,0.3436709760562159,-0.6253160957751365,-1229.3574383037849,-1327.5679056894307,98.21046738564587,83.93673780487805,86.71189427668082,1025.0,1.021879736162401,46612.456519710155,46695.7031355228,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,47154.0,46038.0,44336.0,46649.0,-0.0112
2015-09-01,45477,0.0,-528.0,-0.011197353352843886,-0.011197353352843886,-0.022823011631562418,0.012772057865241715,0.05165102850956327,0.011625658278718531,0,0.02765866670244007,0.0220988960868181,1.2515858979462031,46625,47151.0,45570.0,44.87173679953241,41.908429434248454,-2.9633073652839528,47.85772299758872,50976.01223240204,44154.28776759796,0.19389704747332195,-1.224411810106712,-1157.4082597527668,-1293.535976502098,136.12771674933128,62.53074610549331,80.3646694335384,1581.0,1.0346938775510204,46233.97101314011,46474.12074724593,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,46626.0,47715.0,44545.0,45720.0,-0.0246
2015-09-02,46464,1.0,-1149.0,-0.024642903101273927,-0.024642903101273927,-0.03556432116045294,-0.04690348946872058,0.020922662476147824,0.010921418059179011,0,0.007606301040988387,0.023163085939825485,0.3283802970272835,45484,46625.0,45278.0,37.58319674179017,37.113517021829445,-0.4696797199607232,47.51772642098616,50656.15712696658,44016.04287303342,0.36866189847811365,-0.5253524060875457,-1179.5061026572075,-1270.73000173312,91.22389907591241,27.10442580271912,57.857303237696804,1347.0,1.029749547241486,46310.647342093405,46472.28061138303,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,45477.0,47154.0,46038.0,44336.0,0.0217
2015-09-03,47366,1.0,987.0,0.021703278580381236,0.021703278580381236,-0.0034744563119289973,-0.014632904949739123,0.009253225596246528,0.025177734892310233,0,0.02384394733159772,0.02387245719380552,0.9988057424513803,46468,46474.0,45445.0,46.05150478012794,43.132526587810396,-2.918978192317546,47.321829531497,50177.41236406648,44112.48763593352,0.5364472783931898,0.1457891135727593,-1104.6425197173012,-1237.5125053299562,132.869985612655,43.618977565281355,44.4180498244979,1029.0,1.0226427549785455,46662.431561395606,46634.77504567702,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,46464.0,46626.0,47715.0,44545.0,0.0194
2015-09-04,46498,0.0,902.0,0.019412878787878896,0.019412878787878896,0.041537480484640676,0.015870973276712608,-0.007314261762548457,-0.02212460169676178,1,0.026121914189504682,0.024657276138614192,1.0593998316219857,47366,47532.0,46279.0,52.65549755372824,48.02817027732507,-4.627327276403172,47.139925276971354,49733.57455754594,44291.82544245406,0.40541644072260635,-0.3783342371095743,-961.4457807220242,-1182.2991604083697,220.85337968634553,80.49344641480339,50.40561659426792,1253.0,1.0270749151883143,46607.62104093041,46609.90685555393,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,47366.0,45477.0,47154.0,46038.0,-0.0183
2015-09-08,46762,1.0,-868.0,-0.018325381075032676,-0.018325381075032676,0.000731749311294827,0.022450909250830042,-0.013911863256563572,-0.019057130386327503,0,0.02247856676369398,0.02450642909951141,0.9172518228754161,46501,47377.0,46320.0,46.49395496597238,44.0942487925391,-2.3997061734332803,45.869636641902936,49535.205355959486,44282.294644040514,0.47206310785617944,-0.11174756857528215,-907.540121614933,-1127.3473526496825,219.80723103474952,54.12599822537711,59.412807401820594,1057.0,1.0228195164075993,46659.08069395361,46637.560154544124,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,46498.0,46464.0,46626.0,47715.0,0.0057
2015-09-09,46657,0.0,264.0,0.005677663555421653,0.005677663555421653,-0.012751762867879934,0.006413567493112948,0.0029168275211255423,0.018429426423301587,0,0.01910051721155799,0.02173316318439679,0.8788650344866092,46762,47243.0,46497.0,48.55380552175118,45.55493540400586,-2.9988701177453194,44.690082909339395,49140.211611912404,44418.18838808759,0.47412126238951113,-0.10351495044195533,-833.9041764841313,-1068.6587174165722,234.75454093244093,65.83850931677019,66.81931798565019,746.0,1.0160440458524207,46658.387129302406,46641.09467189974,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,46762.0,47366.0,45477.0,47154.0,-0.0022
2015-09-10,46504,0.0,-105.0,-0.002245412942132541,-0.002245412942132541,0.0034195019140608185,-0.014968542836633847,0.025947182092046495,-0.005664914856193359,0,0.012230335699077317,0.021873978963337634,0.5591271583270808,46656,47840.0,46614.0,47.73160677389944,45.05077023649494,-2.6808365374045025,43.594783014816116,48758.308388710524,44558.59161128947,0.463223710505821,-0.14710515797671597,-775.0850835584715,-1009.9439906449521,234.8589070864806,50.60542797494781,56.856645172365006,1226.0,1.0263011112541296,46606.92475286827,46616.16836791796,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,46657.0,46498.0,46464.0,46626.0,-0.0033
2015-09-11,46401,0.0,-153.0,-0.0032792507019311357,-0.0032792507019311357,-0.005517300372096967,0.0001290378080778254,0.0008608815426998095,0.0022380496701658315,0,0.004900174736905458,0.019481204656392886,0.25153345613549793,46509,46819.0,45592.0,46.44239922978661,44.28173046317775,-2.1606687666088575,41.91898970083614,48500.04651769012,44628.45348230988,0.45783389459890206,-0.16866442160439166,-732.3739984052299,-954.4299921970078,222.05599379177784,40.569395017793596,52.337777436503835,1227.0,1.0269126162484647,46538.28316857885,46577.04684647833,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,46504.0,46762.0,47366.0,45477.0,-0.0022
2015-09-14,47282,1.0,-103.0,-0.0022148632375709187,-0.0022148632375709187,-0.0054868508476756395,-0.007719943543903152,-0.0203732635223578,0.0032719876101047207,0,0.0006058980211649532,0.015038261810826013,0.04029042909259423,46400,46558.0,46176.0,45.511429464373286,43.740403274124624,-1.7710261902486621,41.010983748398495,48296.429796443255,44671.17020355675,0.7201773361461418,0.8807093445845682,-698.7812792862314,-903.3002496148524,204.51897032862098,35.987544483985765,42.38745582557569,382.0,1.0082726957726957,46786.18877905256,46705.220147118634,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,46401.0,46657.0,46498.0,46464.0,0.019
2015-09-15,47364,1.0,881.0,0.01898665977026348,0.01898665977026348,0.016729743677963205,0.013395631952332954,0.016860940255494894,0.0022569160923002762,1,0.012559248038011622,0.01608413103217547,0.7808471600291926,47281,47386.0,46218.0,54.32225822243725,49.43435964624765,-4.887898576189599,40.16783536399211,48260.90187406646,44684.09812593354,0.7492448741324875,0.9969794965299497,-594.219675654138,-841.4841348227095,247.26445916857153,75.1779359430605,50.578291814946596,1168.0,1.025271539227141,46978.79251936837,46824.998302187974,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,47282.0,46504.0,46762.0,47366.0,0.0017
2015-09-16,48553,1.0,82.0,0.0017342751998645767,0.0017342751998645767,0.020753863063295963,0.01849303285738868,0.012873700868226257,-0.019019587863431386,1,0.011274935665852586,0.015560544463696169,0.7245849071771103,47364,47689.0,46746.0,55.08278521254351,49.942182287806475,-5.140602924737038,38.381658253708785,48282.28826378142,44677.41173621858,1.0750959801670663,2.300383920668266,-498.98514659019565,-772.9843371762069,273.9991905860112,78.82562277580071,63.3303677342823,943.0,1.0201728490138193,47503.528346245585,47139.180429062886,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,47364.0,46401.0,46657.0,46498.0,0.0251
2015-09-17,48551,0.0,1189.0,0.02510345410016046,0.02510345410016046,0.02688126559790205,0.046378310812267065,0.04063698909059732,-0.0017778114977415882,1,0.01211870777429962,0.014092546370431355,0.8599374063247224,48553,48681.0,47364.0,64.67662953501679,56.728189284705614,-7.948440250311172,36.37910177730458,48520.467084978955,44549.43291502104,1.0076889076533353,2.030755630613343,-323.83575605189253,-683.1546209513441,359.31886489945157,95.8562641631596,83.28660762734025,1317.0,1.0278059285533316,47852.68556416372,47395.874896506,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,48553.0,47282.0,46504.0,46762.0,0.0
2015-09-18,47264,0.0,-2.0,-4.1192099355380485e-05,-4.1192099355380485e-05,0.025061227936829633,0.026838966202783254,0.04401771890590056,-0.025102420036185014,0,0.014032842662265834,0.013159361808740328,1.066377143984699,48550,49396.0,48082.0,64.65049875394982,56.714261966446784,-7.936236787503034,34.06418774400276,48814.10873812919,44452.09126187081,0.6446349088314911,0.5785396353259644,-183.07955826772377,-583.13960841462,400.0600501468963,73.75776397515529,82.81321697137183,1314.0,1.0273283141300278,47656.457042775815,47371.89764259582,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48551.0,47364.0,46401.0,46657.0,-0.0265
2015-09-21,46590,0.0,-1287.0,-0.02650820786389574,-0.02650820786389574,-0.02654830803451902,-0.002111308166540038,0.018598737096183315,4.010017062328064e-05,0,0.02580865425482716,0.015220614222610365,1.6956381573936854,47263,48550.0,46928.0,50.02024392803078,48.46800348893984,-1.5522404390909372,32.565648657121955,48863.06835636067,44464.631643639324,0.48320994370877124,-0.06716022516491496,-173.38077586397412,-501.1878419044909,327.80706604051676,32.9137822529893,67.5092701304347,1622.0,1.034563586771224,47300.97136185054,47229.73443485112,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,47264.0,48553.0,47282.0,46504.0,-0.0143
2015-09-22,46265,0.0,-674.0,-0.014260324983073835,-0.014260324983073835,-0.040390517188111486,-0.04043004551726981,-0.014635590711052804,0.02613019220503765,0,0.01324573704069597,0.014726366983627637,0.8994572154437146,46585,47391.0,46425.0,44.13580649021275,44.794695991968425,0.6588895017556737,30.412406534327708,48861.92518343152,44552.774816568475,0.39734635314617295,-0.4106145874153087,-217.57254719022603,-444.4647829616379,226.8922357714119,5.55368562773477,37.40841061862643,966.0,1.0208077544426495,46955.647574567025,47054.3281739691,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46590.0,48551.0,47364.0,46401.0,-0.007
2015-09-23,45340,0.0,-325.0,-0.0069757458682120355,-0.0069757458682120355,-0.021136594448205814,-0.0470845090729336,-0.02320327675027445,0.014160848579993779,0,0.009870771664834764,0.014756090457395253,0.6689286497215708,46263,46585.0,45276.0,41.48816396853457,43.098513433521916,1.610349464987344,28.850002984672035,48664.00616854153,44943.59383145848,0.10654898775341658,-1.5738040489863327,-275.64219655192574,-410.7002656796955,135.05806912776978,24.00485436893204,20.824107416552007,1309.0,1.0289115646258504,46417.098383044686,46742.632142338356,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46265.0,47264.0,48553.0,47282.0,-0.02
2015-09-24,45292,0.0,-925.0,-0.019993515616556823,-0.019993515616556823,-0.026829791800815572,-0.040707515233581626,-0.06617510761435952,0.006836276184258749,0,0.006524273866894415,0.015945900355322194,0.4091505478846691,45340,46480.0,45340.0,34.803209282024724,38.616603473571814,3.81339419154709,28.274081064022937,48526.0090368067,45161.0909631933,0.03890407847764366,-1.8443836860894218,-391.7863127577948,-406.9174750953154,15.131162337520607,1.5533980582524272,10.370646018306383,1140.0,1.0251433612704015,46042.06558869645,46478.880843731386,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45340.0,46590.0,48551.0,47364.0,-0.0011
2015-09-25,44831,0.0,-48.0,-0.001058667842964267,-0.001058667842964267,-0.021031016967470006,-0.027860055805966955,-0.0671252909311858,0.01997234912450574,0,0.009686783107125084,0.015953091878838185,0.6072041194706981,45300,45572.0,44183.0,34.47888498034111,38.39348140927042,3.9145964289293147,27.7392964234202,48593.70604289152,45018.79395710848,-0.05253107002415834,-2.210124280096634,-482.1466737423543,-421.9633148247232,-60.1833589176311,25.39500801465537,16.984420147279916,1389.0,1.0314374306860103,45638.377059130966,46179.26614487113,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45292.0,46265.0,47264.0,48553.0,-0.0102
2015-09-28,43957,0.0,-461.0,-0.010178397951073004,-0.010178397951073004,-0.011226290251433624,-0.030995352858532388,-0.05147681110358837,0.00104789230036062,0,0.009469551839458492,0.01613375215127165,0.5869404556777024,44832,45969.0,44697.0,31.324883627197224,36.228457666342685,4.903574039145461,27.99756482197647,48599.82729153413,44724.272708465876,-0.19797752605987842,-2.791910104239516,-584.2222081463042,-454.41509348903946,-129.80711465726472,20.199501246882793,15.715969106596836,1272.0,1.0284582857909927,45077.91803942064,45775.21775489456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44831.0,45340.0,46590.0,48551.0,-0.0195
2015-09-29,44132,1.0,-874.0,-0.019495438424304568,-0.019495438424304568,-0.029475404044864484,-0.03050286722540807,-0.056514273449237984,0.009979965620559916,0,0.009218561256992556,0.014752462469150698,0.6248828815033257,43956,44832.0,43767.0,26.210956234527117,32.48801087296667,6.277054638439552,27.802211633388502,48768.6787992335,44235.72120076649,-0.022881573126024884,-2.0915262925041014,-727.2589122161007,-508.9838572344517,-218.27505498164902,6.74237047551455,17.445626579017542,1065.0,1.0243334018781274,44762.61202628043,45476.45089036828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43957.0,45292.0,46265.0,47264.0,0.004
